503|The Osage Nation|TheOsageNation|The Osage Nation (previously listed as Osage Tribe) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||503.00||
504|The Seminole Nation of Oklahoma|TheSeminoleNationofOklahoma|The Seminole Nation of Oklahoma is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||504.00||
505|Thlopthlocco Tribal Town|ThlopthloccoTribalTown|Thlopthlocco Tribal Town is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||505.00||
506|Three Affiliated Tribes of the Fort Berthold Reservation, North Dakota|ThreeAffiliatedTribesoftheFortBertholdReservation|Three Affiliated Tribes of the Fort Berthold Reservation, North Dakota is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||506.00||
507|Timbisha Shoshone Tribe|TimbishaShoshoneTribe|Timbisha Shoshone Tribe (previously listed as Death Valley Timbi-sha Shoshone Tribe and the Death Valley Timbi-Sha Shoshone Band of California) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||507.00||
508|Tohono O'odham Nation of Arizona|TohonoOodhamNationofArizona|Tohono O'odham Nation of Arizona is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||508.00||
509|Tolowa Dee-ni' Nation|TolowaDeeniNation|Tolowa Dee-ni' Nation (previously listed as Smith River Rancheria, California) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||509.00||
510|Tonawanda Band of Seneca|TonawandaBandofSeneca|Tonawanda Band of Seneca (previously listed as Tonawanda Band of Seneca Indians of New York) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||510.00||
511|Tonkawa Tribe of Indians of Oklahoma|TonkawaTribeofIndiansofOklahoma|Tonkawa Tribe of Indians of Oklahoma is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||511.00||
512|Tonto Apache Tribe of Arizona|TontoApacheTribeofArizona|Tonto Apache Tribe of Arizona is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||512.00||
513|Torres Martinez Desert Cahuilla Indians, California|TorresMartinezDesertCahuillaIndiansCalifornia|Torres Martinez Desert Cahuilla Indians, California (previously listed as Torres- Martinez Band of Cahuilla Mission Indians of California) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||513.00||
514|Traditional Village of Togiak|TraditionalVillageofTogiak|Traditional Village of Togiak is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||514.00||
515|Tulalip Tribes of Washington|TulalipTribesofWashington|Tulalip Tribes of Washington (previously listed as Tulalip Tribes of the Tulalip Reservation, Washington is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||515.00||
516|Tule River Indian Tribe of the Tule River Reservation, California|TuleRiverIndianTribeoftheTuleRiverReservation|Tule River Indian Tribe of the Tule River Reservation, California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||516.00||
517|Tuluksak Native Community|TuluksakNativeCommunity|Tuluksak Native Community is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||517.00||
518|Tunica-Biloxi Indian Tribe|TunicaBiloxiIndianTribe|Tunica-Biloxi Indian Tribe is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||518.00||
519|Tuolumne Band of Me-Wuk Indians of the Tuolumne Rancheria of California|TuolumneBandofMeWukIndiansoftheTuolumneRancheria|Tuolumne Band of Me-Wuk Indians of the Tuolumne Rancheria of California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||519.00||
520|Turtle Mountain Band of Chippewa Indians of North Dakota|TurtleMountainBandofChippewaIndiansofNorthDakota|Turtle Mountain Band of Chippewa Indians of North Dakota is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||520.00||
521|Tuscarora Nation|TuscaroraNation|Tuscarora Nation is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||521.00||
522|Twenty-Nine Palms Band of Mission Indians of California|TwentyNinePalmsBandofMissionIndiansofCalifornia|Twenty-Nine Palms Band of Mission Indians of California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||522.00||
523|Twin Hills Village|TwinHillsVillage|Twin Hills Village is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||523.00||
524|Ugashik Village|UgashikVillage|Ugashik Village is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||524.00||
525|Umkumiut Native Village|UmkumiutNativeVillage|Umkumiut Native Village (previously listed as Umkumiute Native Village) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||525.00||
526|United Auburn Indian Community of the Auburn Rancheria of California|UnitedAuburnIndianCommunityoftheAuburnRancheria|United Auburn Indian Community of the Auburn Rancheria of California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||526.00||
527|United Keetoowah Band of Cherokee Indians in Oklahoma|UnitedKeetoowahBandofCherokeeIndiansinOklahoma|United Keetoowah Band of Cherokee Indians in Oklahoma is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||527.00||
528|Upper Mattaponi Tribe|UpperMattaponiTribe|Upper Mattaponi Tribe is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||528.00||
529|Upper Sioux Community, Minnesota|UpperSiouxCommunityMinnesota|Upper Sioux Community, Minnesota is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||529.00||
530|Upper Skagit Indian Tribe|UpperSkagitIndianTribe|Upper Skagit Indian Tribe is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||530.00||
531|Ute Indian Tribe of the Uintah & Ouray Reservation, Utah|UteIndianTribeoftheUintahOurayReservationUtah|Ute Indian Tribe of the Uintah & Ouray Reservation, Utah is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||531.00||
532|Ute Mountain Ute Tribe|UteMountainUteTribe|Ute Mountain Ute Tribe (previously listed as Ute Mountain Tribe of the Ute Mountain Reservation, Colorado, New Mexico & Utah) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||532.00||
533|Utu Utu Gwaitu Paiute Tribe of the Benton Paiute Reservation, California|UtuUtuGwaituPaiuteTribeoftheBentonPaiute|Utu Utu Gwaitu Paiute Tribe of the Benton Paiute Reservation, California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||533.00||
534|Viejas|Viejas|||534.00||
535|Village of Alakanuk|VillageofAlakanuk|Village of Alakanuk is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||535.00||
536|Village of Anaktuvuk Pass|VillageofAnaktuvukPass|Village of Anaktuvuk Pass is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||536.00||
537|Village of Aniak|VillageofAniak|Village of Aniak is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||537.00||
538|Village of Atmautluak|VillageofAtmautluak|Village of Atmautluak is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||538.00||
539|Village of Bill Moore's Slough|VillageofBillMooresSlough|Village of Bill Moore's Slough is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||539.00||
540|Village of Chefornak|VillageofChefornak|Village of Chefornak is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||540.00||
541|Village of Clarks Point|VillageofClarksPoint|Village of Clarks Point is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||541.00||
542|Village of Crooked Creek|VillageofCrookedCreek|Village of Crooked Creek is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||542.00||
543|Village of Dot Lake|VillageofDotLake|Village of Dot Lake is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||543.00||
544|Village of Iliamna|VillageofIliamna|Village of Iliamna is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||544.00||
545|Village of Kalskag|VillageofKalskag|Village of Kalskag is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||545.00||
546|Village of Kaltag|VillageofKaltag|Village of Kaltag is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||546.00||
547|Village of Kotlik|VillageofKotlik|Village of Kotlik is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||547.00||
548|Village of Lower Kalskag|VillageofLowerKalskag|Village of Lower Kalskag is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||548.00||
549|Village of Ohogamiut|VillageofOhogamiut|Village of Ohogamiut is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||549.00||
550|Village of Red Devil|VillageofRedDevil|Village of Red Devil is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||550.00||
551|Village of Sleetmute|VillageofSleetmute|Village of Sleetmute is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||551.00||
552|Village of Solomon|VillageofSolomon|Village of Solomon is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||552.00||
553|Village of Stony River|VillageofStonyRiver|Village of Stony River is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||553.00||
554|Village of Venetie|VillageofVenetie|Village of Venetie (See Native Village of Venetie Tribal Government) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||554.00||
555|Village of Wainwright|VillageofWainwright|Village of Wainwright is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||555.00||
556|Walker River Paiute Tribe of the Walker River Reservation, Nevada|WalkerRiverPaiuteTribeoftheWalkerRiverReservation|Walker River Paiute Tribe of the Walker River Reservation, Nevada is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||556.00||
557|Wampanoag Tribe of Gay Head|WampanoagTribeofGayHead|Wampanoag Tribe of Gay Head (Aquinnah) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||557.00||
558|Washoe Tribe of Nevada & California|WashoeTribeofNevadaCalifornia|Washoe Tribe of Nevada & California (Carson Colony, Dresslerville Colony, Woodfords Community, Stewart Community & Washoe Ranches) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||558.00||
559|White Mountain Apache Tribe of the Fort Apache Reservation, Arizona|WhiteMountainApacheTribeoftheFortApacheReservation|White Mountain Apache Tribe of the Fort Apache Reservation, Arizona is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||559.00||
560|Wichita and Affiliated Tribes|WichitaandAffiliatedTribes|Wichita and Affiliated Tribes (Wichita, Keechi, Waco & Tawakonie), Oklahoma is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||560.00||
561|Wilton Rancheria, California|WiltonRancheriaCalifornia|Wilton Rancheria, California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||561.00||
562|Winnebago Tribe of Nebraska|WinnebagoTribeofNebraska|Winnebago Tribe of Nebraska is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||562.00||
563|Winnemucca Indian Colony of Nevada|WinnemuccaIndianColonyofNevada|Winnemucca Indian Colony of Nevada is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||563.00||
564|Wiyot Tribe, California|WiyotTribeCalifornia|Wiyot Tribe, California (previously listed as Table Bluff Reservation-Wiyot Tribe) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||564.00||
565|Wrangell Cooperative Association|WrangellCooperativeAssociation|Wrangell Cooperative Association is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||565.00||
566|Wyandotte Nation|WyandotteNation|Wyandotte Nation is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||566.00||
567|Yakutat Tlingit Tribe|YakutatTlingitTribe|Yakutat Tlingit Tribe is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||567.00||
568|Yankton Sioux Tribe of South Dakota|YanktonSiouxTribeofSouthDakota|Yankton Sioux Tribe of South Dakota is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||568.00||
569|Yavapai-Apache Nation of the Camp Verde Indian Reservation, Arizona|YavapaiApacheNationoftheCampVerdeIndianReservation|Yavapai-Apache Nation of the Camp Verde Indian Reservation, Arizona is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||569.00||
570|Yavapai-Prescott Indian Tribe|YavapaiPrescottIndianTribe|Yavapai-Prescott Indian Tribe (previously listed as Yavapai-Prescott Tribe of the Yavapai Reservation, Arizona) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||570.00||
571|Yerington Paiute Tribe of the Yerington Colony & Campbell Ranch, Nevada|YeringtonPaiuteTribeoftheYeringtonColonyCampbell|Yerington Paiute Tribe of the Yerington Colony & Campbell Ranch, Nevada is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||571.00||
572|Yocha Dehe Wintun Nation, California|YochaDeheWintunNationCalifornia|Yocha Dehe Wintun Nation, California (previously listed as Rumsey Indian Rancheria of Wintun Indians of California) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||572.00||
573|Yomba Shoshone Tribe of the Yomba Reservation, Nevada|YombaShoshoneTribeoftheYombaReservationNevada|Yomba Shoshone Tribe of the Yomba Reservation, Nevada is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||573.00||
574|Ysleta del Sur Pueblo|YsletaDelSurPueblo|Ysleta del Sur Pueblo (previously listed as Ysleta Del Sur Pueblo of Texas) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||574.00||
575|Yupiit of Andreafski|YupiitofAndreafski|Yupiit of Andreafski is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||575.00||
576|Yurok Tribe of the Yurok Reservation, California|YurokTribeoftheYurokReservationCalifornia|Yurok Tribe of the Yurok Reservation, California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||576.00||
577|Zuni Tribe of the Zuni Reservation, New Mexico|ZuniTribeoftheZuniReservationNewMexico|Zuni Tribe of the Zuni Reservation, New Mexico is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||577.00||
